SYMBOL	ENTREZID
ZNF772	400720
PDE5A	8654
KLHL7	55975
IQGAP3	128239
TACC2	10579
TAL1	6886
CLDN15	24146
PSMD10	5716
SCRN3	79634
CCDC15	80071
CHODL	140578
PLEK2	26499
USP51	158880
IGLV1-36	28826
IGHJ5	28476
PDGFRL	5157
MRGPRF	116535
P4HA3	283208
LINC02207	101927153
CNR1	1268
ALPL	249
THADA	63892
EFNA4	1945
NDC80	10403
AEBP1	165
ALKBH1	8846
EXOC3-AS1	116349
TNFSF18	8995
FAM215B	644297
COG7	91949
NPIPA5	100288332
PIWIL4	143689
CCDC144A	9720
TMOD1	7111
CACNB1	782
NOL10	79954
ANGPT1	284
LEO1	123169
SYT5	6861
RAD17	5884
PIGR	5284
TBCEL	219899
SGSM1	129049
WNT10A	80326
ZNF135	7694
SLC4A3	6508
AIF1L	83543
DENND2A	27147
CAP2	10486
KCNJ8	3764
CCL22	6367
CX3CL1	6376
PLA2R1	22925
CTSG	1511
ADRA2B	151
PDE1C	5137
FCN3	8547
MYBPC3	4607
NAALADL2	254827
RAPGEF4	11069
IL22	50616
ATP1A4	480
CPAMD8	27151
REXO5	81691
FANCC	2176
EDN1	1906
ATXN7	6314
HAUS7	55559
ZNF783	100289678
NDUFAF1	51103
ISOC1	51015
PACSIN3	29763
EHF	26298
HMGN3-AS1	100288198
ST3GAL5-AS1	101928113
TMSB15A	11013
ZNF250	58500
ENO3	2027
NUDT21	11051
ATAT1	79969
ZNF619	285267
DZANK1	55184
GOLGA6L4	643707
MASP1	5648
ENOX1	55068
MPP3	4356
NEU4	129807
VIT	5212
RGS4	5999
GRIN2D	2906
SEMA5B	54437
IGLV8-61	28774
CLEC4G	339390
SHC2	25759
TNC	3371
GPC4	2239
TCHH	7062
SPOCK1	6695
TYRO3	7301
PALM	5064
PPIG	9360
SORBS1	10580
CACNA1H	8912
PCMTD1	115294
TMEM79	84283
KCNQ5	56479
PMPCA	23203
FARSA	2193
HECTD3	79654
ZNF350	59348
IL27	246778
CARD10	29775
KCNK17	89822
C19orf44	84167
PRDX1	5052
GTF2IRD2	84163
NPW	283869
GALNT4	8693
CFAP298	56683
PTPN13	5783
ZFP82	284406
CDH17	1015
ANO5	203859
PAQR5	54852
HTRA3	94031
GLI3	2737
WTIP	126374
CALHM5	254228
COX4I2	84701
C4A	720
IGLV9-49	28773
RBPMS2	348093
PRRG1	5638
ZNF557	79230
MYEOV	26579
FGF11	2256
TP73	7161
TMEM38A	79041
QRICH2	84074
ESM1	11082
CDADC1	81602
MPPED2	744
HRAS	3265
PORCN	64840
RNF6	6049
TMEM260	54916
PTGR2	145482
ST6GALNAC2	10610
OSR1	130497
UCK1	83549
BGLAP	632
NLGN2	57555
NFASC	23114
FAM107A	11170
IGHV3-20	28445
GPER1	2852
IGHV2-70	28454
LRRC4	64101
IGKV1D-16	28901
NRXN2	9379
MYL2	4633
TRIL	9865
NSUN7	79730
TMSB4Y	9087
TDRD9	122402
RRP1	8568
ZNF689	115509
TRUB2	26995
DLGAP3	58512
MAPK10	5602
TEAD3	7005
NPIPB2	729978
ZMYND12	84217
ARMC6	93436
ZNF653	115950
CNKSR3	154043
CDR2L	30850
ABI3BP	25890
A2M-AS1	144571
SLC7A1	6541
PSPN	5623
ZNF165	7718
TTC31	64427
CD79B	974
THNSL2	55258
ZBTB41	360023
ABHD10	55347
KLHL13	90293
COL4A5	1287
PRELP	5549
KIF24	347240
SOX15	6665
GJB2	2706
LINC00654	149837
TBX3	6926
IGHV3-64D	102723170
SLC2A10	81031
FJX1	24147
LNPK	80856
HBD	3045
MAOA	4128
FAM221A	340277
SLC24A1	9187
NDUFAB1	4706
FOXJ1	2302
GBP4	115361
PIK3C2B	5287
LINC02035	100129550
LINC00944	387895
BIRC3	330
ZW10	9183
NAT14	57106
DUS1L	64118
EPHB1	2047
HEPH	9843
PPP1R13L	10848
ITGA7	3679
DNAJC24	120526
ADPGK-AS1	100287559
CPNE1	8904
AR	367
TMEM201	199953
IL1RAP	3556
KCNG1	3755
LINC02363	728175
COL24A1	255631
IL34	146433
SLC28A3	64078
EGR4	1961
CNN1	1264
PPP1R17	10842
IGLV3-27	28791
DAAM2	23500
MAGI2	9863
FAP	2191
HSPB8	26353
SNTB1	6641
HSPA12A	259217
ZNF462	58499
FBXO27	126433
PIPOX	51268
GSDMA	284110
NUDT17	200035
RTEL1	51750
HMGA1P4	100506080
CSAD	51380
S100A2	6273
CARMIL3	90668
RIBC2	26150
PRDM11	56981
TRDV3	28516
POLE2	5427
ICA1L	130026
ZC3H7A	29066
SLC25A35	399512
TBC1D8B	54885
LEAP2	116842
DNAJC30	84277
NNT	23530
KIF7	374654
CKM	1158
CACNA2D1	781
LINC01220	731223
DACH1	1602
AHRR	57491
HOXB5	3215
ADAMTS5	11096
COG8	84342
GMDS-DT	100508120
SLC12A8	84561
BRCC3	79184
CBY1	25776
BEND5	79656
PDE8A	5151
ZNF677	342926
SNHG12	85028
CCDC154	645811
RTN4RL2	349667
F2RL3	9002
RPA4	29935
IGLVI-70	28763
TOMM40	10452
SRRD	402055
TMC4	147798
LPP-AS2	339929
IGHV3-72	28410
LDLRAD2	401944
LINC01754	102723442
EML1	2009
USHBP1	83878
IGKV1-13	28939
LINC01140	339524
FIBIN	387758
KCNE4	23704
ABCC9	10060
CCM2L	140706
ANO1	55107
LAGE3	8270
TIGD5	84948
ANGPTL6	83854
ZNF367	195828
GULP1	51454
XRCC2	7516
BCAS3	54828
FHIT	2272
FBXL18	80028
GNPNAT1	64841
FRS3	10817
STRIP2	57464
NBPF20	100288142
IFIT5	24138
TTTY14	83869
CLK2	1196
ZKSCAN3	80317
IGHV5-10-1	28386
DOK7	285489
LINC02345	101928227
TMEM26	219623
TMEM233	387890
SERTAD4-AS1	574036
ELAVL4	1996
PDE1A	5136
ZNF701	55762
EEF2KMT	196483
LINC00539	100652865
DYNC2LI1	51626
SLC38A5	92745
SMIM5	643008
CSF2	1437
DYRK3	8444
KCTD2	23510
PPRC1	23082
SNHG18	100505806
DHX40	79665
SPEG	10290
CLDN12	9069
IGF2BP3	10643
FAM167B	84734
PVALB	5816
SPACA6	147650
TPD52L1	7164
LAMA2	3908
ERMARD	55780
CYB5RL	606495
SP2-AS1	100506325
UFC1	51506
MOCOS	55034
CPXM2	119587
BEND6	221336
PGA5	5222
IGKV2D-29	28882
HASPIN	83903
IGLV7-43	28776
TBX2-AS1	103689912
FNDC1	84624
GAREM1	64762
COL13A1	1305
ETV2	2116
MED27	9442
IL5RA	3568
ABCG2	9429
CYB5R2	51700
OGN	4969
CES2	8824
KCP	375616
CTDSPL2	51496
KCTD1	284252
YPEL4	219539
AK3	50808
LINC01465	283416
CALB2	794
PHLDA3	23612
TMEM185A	84548
XRCC3	7517
POU5F2	134187
STK35	140901
P3H4	10609
VPS26C	10311
ALG10B	144245
LRRC3	81543
CTPS2	56474
AGO2	27161
HCG18	414777
SYP	6855
LINC02550	105369490
BOC	91653
TCEAL7	56849
IGHV3-66	28412
EXOC3L2	90332
APLN	8862
HOXD9	3235
CSPG4	1464
ASPN	54829
RFTN2	130132
INHBB	3625
OLIG1	116448
ACSM5	54988
RGL3	57139
PPP1R7	5510
GAS6-AS1	650669
MRPL4	51073
NUBPL	80224
SPG7	6687
SRXN1	140809
ETFBKMT	254013
ITGA3	3675
GLI4	2738
NEB	4703
BICC1	80114
CASC15	401237
DSG2	1829
SGSH	6448
MIRLET7BHG	400931
PTPRF	5792
PDZD2	23037
EML6	400954
ZNF583	147949
CXADR	1525
WDR35	57539
PBLD	64081
ANK2	287
ZNF788P	388507
ALDH1A3	220
GSTT2B	653689
LRRC26	389816
C7	730
NLRP7	199713
KCNJ2-AS1	400617
IGLON5	402665
CHAF1B	8208
SLX1A	548593
MIR193BHG	100129781
SCG5	6447
DNAAF5	54919
DHRS4-AS1	55449
AKR7A2	8574
MLYCD	23417
NPIPB3	23117
WDR19	57728
PPTC7	160760
ZNF514	84874
EEF1AKMT3	25895
SULT1A3	6818
LRRC34	151827
TMEM182	130827
CNIH3	149111
LINC00528	200298
ANAPC1	64682
MOCS1	4337
KRT7	3855
BCKDHA	593
ZNF213	7760
ALPK2	115701
ADAMTS9-AS2	100507098
LINC00482	284185
KIF17	57576
CLEC4C	170482
JADE3	9767
REM1	28954
LRRC17	10234
RASL10A	10633
ZNF860	344787
THBS4	7060
TUBB4A	10382
TEDC2	80178
THOC1	9984
DPH2	1802
ACTG2	72
AGAP5	729092
PRELID3A	10650
PFAS	5198
CCDC90B	60492
GTF2H4	2968
CCNL2	81669
TRIM7	81786
KCTD6	200845
IFFO2	126917
TGFB3	7043
PRMT5-AS1	100505758
RPGRIP1	57096
RORB	6096
RTEL1-TNFRSF6B	100533107
IQCJ-SCHIP1	100505385
HHIP	64399
MID1	4281
SIGLEC15	284266
PCDHGC3	5098
MCAT	27349
PAQR7	164091
EPHX4	253152
IL12RB1	3594
MTX3	345778
CLTCL1	8218
ZNF776	284309
CAPN3	825
KLC4	89953
PXMP4	11264
CDC25C	995
CCNC	892
ZNF416	55659
ZHX3	23051
EVC	2121
ZNF77	58492
GIPR	2696
TCOF1	6949
TFCP2L1	29842
PIEZO2	63895
SOX17	64321
MPO	4353
B4GALT6	9331
GCSAML	148823
IGKV1D-8	28904
WDR17	116966
SLIT2	9353
ZNF433	163059
LRP8	7804
SLC10A7	84068
ANAPC7	51434
THSD1	55901
MCPH1	79648
STK33	65975
ADAM22	53616
MYH11	4629
KIAA1958	158405
ZNF620	253639
MLX	6945
HMGN5	79366
ANKRD33B	651746
PPFIA3	8541
KHDRBS3	10656
LINC02086	105371809
ZNF385D	79750
EFNA5	1946
ZSCAN30	100101467
TXNRD3	114112
HOXB3	3213
PLXDC1	57125
BMP2	650
PAK6	56924
SRPX2	27286
STK32B	55351
WNT5B	81029
SGCD	6444
SOX7	83595
GJC1	10052
CIAPIN1	57019
ZNF746	155061
DIXDC1	85458
TTC4	7268
FOXJ2	55810
KLHL17	339451
IER3-AS1	105379695
FAM234B	57613
CAPN5	726
SPTLC3	55304
TMEM9	252839
ECM2	1842
COL27A1	85301
TBC1D30	23329
TMEM171	134285
MOK	5891
NEK3	4752
SPTSSB	165679
LINC00513	100506860
TRMT61A	115708
PSMA3-AS1	379025
OLMALINC	90271
ALDH1A2	8854
SFRP1	6422
TDRP	157695
IL12A	3592
CLEC9A	283420
LINC00278	100873962
KIF3C	3797
POLR3E	55718
DDR1	780
UNKL	64718
UTP3	57050
DNAJB2	3300
BICDL1	92558
CYP4F22	126410
LCA5	167691
SULT1C2	6819
MBOAT1	154141
ZCCHC4	29063
PLAC8	51316
DBF4B	80174
PEX7	5191
NPR1	4881
KLHL14	57565
HOMER3-AS1	102724360
ENPEP	2028
HS3ST2	9956
HOXD8	3234
GPR176	11245
GID4	79018
COPG2	26958
TSN	7247
CLHC1	130162
PCGF6	84108
NAA25	80018
PLXNB1	5364
LRRC45	201255
ANKRD13C	81573
BSPRY	54836
JRKL	8690
PUDP	8226
MAP3K7	6885
TMEM119	338773
PSCA	8000
ING1	3621
SPNS2	124976
ELF3	1999
VARS2	57176
APTR	100505854
YIPF4	84272
DOHH	83475
NAIF1	203245
OXCT2	64064
SCN3A	6328
S100A3	6274
ITIH5	80760
SEMA3F	6405
IGLC7	28834
HOXA5	3202
ADM5	199800
FOXF1	2294
GSTM5	2949
IGHV3-49	28423
IGKV2D-30	28881
HSDL1	83693
LINC01315	102723775
RILPL1	353116
SLC12A6	9990
SUV39H2	79723
NAPSA	9476
DIABLO	56616
TRAIP	10293
CATSPER2	117155
NCKAP5	344148
SRCAP	10847
GNL1	2794
TRPV2	51393
C1RL-AS1	283314
TARBP2	6895
RPH3A	22895
LCN8	138307
CDH2	1000
NME8	51314
RBP5	83758
NR2F1-AS1	441094
XCR1	2829
CETP	1071
CDC25A	993
TRAPPC12	51112
PAIP1	10605
ZNF300	91975
FZD3	7976
POPDC2	64091
CCDC191	57577
NOXA1	10811
RFC4	5984
MGA	23269
TLCD1	116238
AMT	275
EXOC6B	23233
RFLNB	359845
PAXBP1-AS1	100506215
YTHDF1	54915
RALGPS1	9649
RIPK3	11035
PGM5	5239
P2RY12	64805
SFRP4	6424
C1QTNF5	114902
DCLK2	166614
CYP19A1	1588
HSPA12B	116835
MNS1	55329
RBFOX1	54715
GNB1L	54584
DUBR	344595
SLC25A17	10478
DLGAP1-AS2	84777
CMTM4	146223
WDR62	284403
SNAI3-AS1	197187
TMEM67	91147
TXLNB	167838
CH25H	9023
CHST3	9469
LGR4	55366
TEX10	54881
MECOM	2122
E2F7	144455
SLPI	6590
POC1B-AS1	109729146
ZNF142	7701
FAM167A	83648
IGKV3D-11	28876
LARGE1	9215
SMIM24	284422
SPA17	53340
AVEN	57099
LOH12CR2	503693
TRO	7216
EPHB3	2049
ZBED2	79413
NR5A2	2494
CLIC5	53405
NTN4	59277
NUDT12	83594
ZNF319	57567
ZNF41	7592
LINC00115	79854
HARBI1	283254
PLK4	10733
ACY3	91703
ZFYVE28	57732
CDKL2	8999
GLDC	2731
CD1B	910
PARD3	56288
CLEC1A	51267
EGFR	1956
BCL6B	255877
SLC24A3	57419
LINC02132	107984811
SLC25A34	284723
C5	727
NAV2	89797
E4F1	1877
FANCD2	2177
ORC1	4998
SMKR1	100287482
DNA2	1763
SLC25A10	1468
RXYLT1	10329
ZNF133	7692
ZNF652	22834
LMOD1	25802
RNF152	220441
TEK	7010
SLCO5A1	81796
GJA4	2701
PSMD4	5710
ZNF547	284306
ZNF587B	100293516
DDX42	11325
NEK4	6787
ST20-MTHFS	100528021
ZNF565	147929
MEX3D	399664
ZNF45	7596
PRSS16	10279
APOA1	335
RASIP1	54922
PRCD	768206
LIPF	8513
FXR2	9513
ABCB10	23456
ANKDD1A	348094
KIF19	124602
NFATC4	4776
TEAD4	7004
ADAMTS12	81792
KIF18B	146909
ARHGAP20	57569
TSKU	25987
KLHDC8A	55220
GPRC5D	55507
IGHV4-28	28400
TMEM158	25907
STXBP6	29091
CFAP58-DT	100505869
ASIP	434
C1QTNF4	114900
PAPLN	89932
KLHL42	57542
NUDT2	318
TAF6L	10629
CCDC180	100499483
TRBV6-4	28603
DTX4	23220
ANO7	50636
THAP9	79725
PDCD1LG2	80380
VWA5A	4013
EPOP	100170841
SDR42E2	100288072
BMP6	654
EDARADD	128178
BUD13	84811
NPHP1	4867
LEKR1	389170
TSPAN6	7105
IGKV1-8	28942
THRB	7068
CATIP	375307
CGNL1	84952
CHST1	8534
NEURL2	140825
SLX1B	79008
NHS	4810
CAHM	100526820
SMAGP	57228
RFNG	5986
PARN	5073
RAD54L	8438
EXO5	64789
AMZ1	155185
ARHGEF25	115557
WDR1	9948
IGHV6-1	28385
IGHV3-74	28408
MTUS1	57509
NME6	10201
ZSCAN31	64288
NMT1	4836
GAS1	2619
TMEM185B	79134
ST6GALNAC3	256435
PRRC2B	84726
CARMN	728264
PPP1R9A	55607
MED12L	116931
SMAD9	4093
RASGRF1	5923
LRRC43	254050
MN1	4330
RUFY4	285180
C3orf70	285382
RANBP17	64901
ARHGAP33	115703
MED24	9862
REV1	51455
CLDN5	7122
ARVCF	421
DNAJC27	51277
ZNF432	9668
GET4	51608
FAAH	2166
INTS14	81556
E2F1	1869
SULF1	23213
COLQ	8292
ZNF543	125919
ATXN7L2	127002
ETV1	2115
ZNF761	388561
UST	10090
STAU1	6780
SLC12A5	57468
ANAPC10	10393
ZNF845	91664
SCT	6343
IGLV4-69	28784
TMTC1	83857
PPP2R3A	5523
PEG3	5178
SDHC	6391
EIF2B2	8892
MAGED2	10916
U2AF1	7307
OIP5	11339
ADAMTS6	11174
PIP4K2B	8396
GTF2IRD1	9569
ZNF207	7756
TACSTD2	4070
EBLN2	55096
ZNF641	121274
RBFA	79863
ALG9	79796
NAGPA	51172
CRCP	27297
FNDC4	64838
SLCO2A1	6578
NR2F1	7025
TIMM23B	100652748
SOX13	9580
CCT5	22948
LANCL3	347404
ZBTB49	166793
RAD1	5810
SLC43A1	8501
PTCD1	26024
TNKS1BP1	85456
ALKBH6	84964
COG2	22796
P3H3	10536
CCDC157	550631
ACOX2	8309
DNM3OS	100628315
DPEP1	1800
ERI1	90459
CENPL	91687
ANKRD54	129138
B4GALT3	8703
ZNF555	148254
NEK2	4751
ESPL1	9700
TTC21A	199223
DOLK	22845
AMFR	267
PEX19	5824
CHCHD4	131474
SPIN4	139886
ATG16L1	55054
CHAMP1	283489
SSC5D	284297
FRRS1	391059
TNFRSF10C	8794
C1QTNF1	114897
KLHL24	54800
ZNF70	7621
ULK2	9706
TRBV13	28574
IGHV1-69	28461
SMOC2	64094
HOXA7	3204
PCAT19	100505495
ZNF697	90874
FAT4	79633
ADCY6	112
MAP2	4133
CISD1	55847
BCS1L	617
ZNF570	148268
PRIM2	5558
USF3	205717
DOC2B	8447
PCED1A	64773
HOXC4	3221
TMTC3	160418
FGFR1	2260
ZBTB40	9923
MYO5B	4645
RGPD5	84220
RNGTT	8732
MALL	7851
KLHDC3	116138
ANKMY2	57037
HAUS3	79441
CCDC30	728621
ZNF707	286075
PRICKLE2	166336
TMEM132A	54972
IGKV1D-13	28902
ISL2	64843
GPR4	2828
LARP6	55323
DLL1	28514
STOML1	9399
AMACR	23600
KCNJ15	3772
GNAO1	2775
CAPS	828
CEP164	22897
ZNF561	93134
SETD1A	9739
GPAT2	150763
NUDT6	11162
PARD6G	84552
NATD1	256302
NIPA1	123606
RASL12	51285
ARHGEF15	22899
EYA2	2139
FFAR3	2865
TMEM150C	441027
HOXA9	3205
ASTL	431705
ZNF853	54753
LBR	3930
AFAP1L2	84632
BMP8B	656
ZFPM1	161882
SYN1	6853
POMZP3	22932
INTU	27152
MEIKIN	728637
KRT17	3872
BORCS6	54785
MYCT1	80177
PTCRA	171558
GRWD1	83743
KDM5B	10765
PRR14	78994
DENND2C	163259
ACADS	35
ABCD4	5826
PROCA1	147011
CDCA4	55038
ALB	213
RERG	85004
LUM	4060
MGAT3	4248
CRHBP	1393
CCDC137	339230
MVK	4598
ERLIN1	10613
EXO1	9156
FANCM	57697
FUZ	80199
ARHGEF28	64283
SUFU	51684
LZIC	84328
TIPIN	54962
CDIPT	10423
TOP3B	8940
TMEM135	65084
ALDH1B1	219
MISP3	113230
ZMYM3	9203
BICRAL	23506
GNE	10020
CC2D2A	57545
MEX3B	84206
E2F8	79733
CYP2R1	120227
BCAP31	10134
SRRM2	23524
CXCR1	3577
AGAP1	116987
ELL3	80237
CACNA1A	773
SEMA5A	9037
INPP5A	3632
PUS1	80324
ELAC1	55520
DBT	1629
KCNQ1	3784
PRRG2	5639
ELN	2006
ALOX15B	247
CXCL14	9547
OSR2	116039
CLDN1	9076
RHBDF1	64285
IGKV1D-12	28903
EOGT	285203
PRSS35	167681
BEND4	389206
ZNF528	84436
FILIP1	27145
LINC00987	100499405
TAP1	6890
TMCO4	255104
WDR90	197335
GATA6	2627
SLC35A1	10559
PHACTR2	9749
DNAAF4	161582
APBA1	320
UMPS	7372
WDHD1	11169
ASPHD2	57168
DDO	8528
APCDD1	147495
SBSPON	157869
MMP12	4321
NCS1	23413
COL8A1	1295
SIAE	54414
KHK	3795
SNX25	83891
FAM229B	619208
PIAS3	10401
DPF3	8110
FUBP1	8880
SMG7	9887
FAM3A	60343
LCN2	3934
PML	5371
SLC16A5	9121
GAL3ST4	79690
DDAH1	23576
LDHD	197257
MFAP2	4237
MCEE	84693
ZNF22	7570
ANGPT2	285
FAM171B	165215
HHIP-AS1	646576
CHI3L1	1116
GUCY1A2	2977
ATOH8	84913
TENM4	26011
RNASE3	6037
LINC00630	100287765
TMEM255A	55026
CBR4	84869
ALG3	10195
C1orf159	54991
SLX4IP	128710
CACNA2D2	9254
LINC01358	101926925
AMOTL2	51421
AATK	9625
CABP4	57010
RCBTB1	55213
KHDC1	80759
CCDC126	90693
CRACR2A	84766
IL1RL1	9173
PROK2	60675
DGUOK-AS1	100874048
NSUN2	54888
SHROOM4	57477
DEPDC1	55635
GAPLINC	100505592
MACROD2	140733
EFNA1	1942
TRMT1L	81627
BIVM	54841
EVI2B	2124
MLPH	79083
SPRTN	83932
KCTD15	79047
ZDHHC9	51114
TRAF3IP1	26146
PBK	55872
COL4A3	1285
LEMD2	221496
LLGL1	3996
VPS50	55610
TMC3-AS1	101929655
NRN1	51299
ABCB9	23457
CAPN10-DT	101752400
TMEM86B	255043
MOXD1	26002
GPC6	10082
IGHV3-43	28426
IL1A	3552
HEY1	23462
NR2F2-AS1	644192
IGKV3D-15	28875
RASSF8	11228
SLC9A6	10479
MMP11	4320
TMEM163	81615
IGHV1-2	28474
MYOM2	9172
C18orf54	162681
EPHB4	2050
FAM76A	199870
PHYHD1	254295
EMSY	56946
NOP56	10528
FBXO17	115290
KLF7	8609
LIFR	3977
THSD8	111644133
TTK	7272
CAPN1	823
NEMP1	23306
CFAP54	144535
MBTPS2	51360
NSL1	25936
NFYA	4800
ZNF660	285349
NXN	64359
ZBED3-AS1	728723
SLIT3	6586
PODN	127435
OBSL1	23363
ACTR8	93973
TUT1	64852
BATF	10538
PCBP3	54039
MIR9-3HG	254559
WDR36	134430
SASS6	163786
FAM177B	400823
DENR	8562
NUFIP1	26747
SLC35G2	80723
CATSPERG	57828
TP53RK	112858
EHD3	30845
IL33	90865
KIF20A	10112
COL14A1	7373
LINC02356	105369984
PRRX1	5396
STYK1	55359
BMP4	652
CACTIN	58509
ZNF480	147657
GPBP1	65056
UBE2G1	7326
OPRL1	4987
ZNF436	80818
IDE	3416
CAVIN2	8436
ZFP3	124961
HAL	3034
F3	2152
PTGIS	5740
TVP23C	201158
HLA-G	3135
ZSCAN16-AS1	100129195
LRRC40	55631
SAPCD2	89958
EBP	10682
RMI1	80010
ADAM12	8038
ZBTB5	9925
EPHA2	1969
PCDH18	54510
ARHGAP42	143872
CCDC102B	79839
TMEM126B	55863
XYLT1	64131
HACD2	201562
LMTK3	114783
FBXO41	150726
COCH	1690
BPHL	670
TNFSF4	7292
ASMTL-AS1	80161
SHB	6461
DTWD1	56986
PDGFB	5155
C1orf216	127703
ECE1	1889
ZNF268	10795
DSP	1832
GPAM	57678
GRB10	2887
PRR7	80758
ABTB2	25841
CCL14	6358
ANKRD65	441869
SHANK3	85358
APLNR	187
PIMREG	54478
IGHV4-31	28396
PCOLCE2	26577
SLC35E3	55508
PLEKHM3	389072
CENPM	79019
PHGR1	644844
FAM216A	29902
CWC22	57703
KANSL1	284058
MAMDC4	158056
TLR3	7098
IL17A	3605
SPDYA	245711
HP	3240
ZNF738	148203
PC	5091
DAZAP1	26528
PKN3	29941
ADCK1	57143
AKT2	208
NPIPB11	728888
MDFI	4188
IGHV2-5	28457
PEAR1	375033
PPP1R3G	648791
COL5A3	50509
TULP3	7289
IQCK	124152
GIT2	9815
SUGP1	57794
TRIM34	53840
NCR3LG1	374383
BTRC	8945
RERE	473
OLFML1	283298
TLR9	54106
RUNX1T1	862
LINC02285	101929422
TSPAN12	23554
AMPD1	270
DOK5	55816
POSTN	10631
GPC1	2817
SUPT5H	6829
LBHD1	79081
PUM3	9933
ATP9A	10079
PAIP2B	400961
WNT2B	7482
HAUS8	93323
LANCL2	55915
POMT2	29954
FRAT2	23401
SLC35E4	339665
ABRAXAS2	23172
CDK13	8621
BTNL9	153579
PTGES2	80142
ZNF415	55786
METTL6	131965
ARHGAP11A	9824
MFAP4	4239
FMOD	2331
WNT5A	7474
FBLN1	2192
HESX1	8820
PLA2G2D	26279
TPSD1	23430
ZHX2	22882
EARS2	124454
MIR34AHG	106614088
CCDC77	84318
LMAN2L	81562
CALCOCO1	57658
CDC7	8317
CA13	377677
ANKRD6	22881
ZCCHC9	84240
FAM124B	79843
SIX5	147912
ST20	400410
TTLL12	23170
ANAPC4	29945
NEIL1	79661
FBXO10	26267
CHERP	10523
ENTPD6	955
XPO5	57510
GNAL	2774
OSMR	9180
SLC47A1	55244
LCAT	3931
AGAP4	119016
LGALSL	29094
NYNRIN	57523
GPSM2	29899
THBS3	7059
MAGI1	9223
DNHD1	144132
CCNF	899
PHLPP2	23035
RAB11B-AS1	100507567
TRMT5	57570
TRPC6	7225
FLRT2	23768
FOXS1	2307
CDH13	1012
HSPB6	126393
AFAP1L1	134265
SLC22A4	6583
LINC01150	101927624
PKDCC	91461
MYNN	55892
GSTCD	79807
VPS45	11311
TRPV3	162514
TFF2	7032
C6orf120	387263
CRADD	8738
NEFH	4744
EWSR1	2130
RAB23	51715
RGS17	26575
UGT8	7368
PRTFDC1	56952
TET1	80312
SNX12	29934
AGAP2-AS1	100130776
HEYL	26508
CYP7B1	9420
LOX	4015
KIRREL1	55243
APOC4-APOC2	100533990
CCDC68	80323
SMAD6	4091
HMGA1	3159
FLT4	2324
POLD1	5424
FSTL3	10272
RGS5	8490
ZNF778	197320
FAXDC2	10826
FRMD3	257019
HIC2	23119
NDOR1	27158
IMPA1	3612
NOL3	8996
LRRC1	55227
PPIL3	53938
SMPDL3B	27293
PCDH9	5101
ZBED5	58486
ZSCAN2	54993
IDH1-AS1	100507475
NRIP3	56675
SAE1	10055
PGK1	5230
EDNRA	1909
HOXB6	3216
OLFML2A	169611
LINC01116	375295
IL6	3569
PAXIP1	22976
RBBP9	10741
BRD1	23774
FAAP24	91442
RAB38	23682
BRAP	8315
EDRF1	26098
LRRC37A2	474170
JAM3	83700
CMBL	134147
RRP15	51018
HNRNPM	4670
NBEA	26960
SKA3	221150
GPT2	84706
KIAA0825	285600
RBSN	64145
CLCN4	1183
ADGRD1	283383
CLEC4F	165530
GLT8D2	83468
SEZ6L2	26470
GPR161	23432
RMC1	29919
LMLN	89782
RPUSD1	113000
ATG10	83734
ACKR3	57007
SMN2	6607
MT1H	4496
LRRC23	10233
ZSCAN5A	79149
CCDC9	26093
TUBB3	10381
RBMS3	27303
DMPK	1760
BICD1	636
CASKIN2	57513
ITGA8	8516
OSGIN1	29948
LINC02185	101927311
SMOC1	64093
IGHJ6	28475
LRRC47	57470
SERPINE2	5270
RTKN	6242
TEAD1	7003
CCDC97	90324
CREB3L1	90993
ITGB8	3696
ZNF473	25888
KCNK5	8645
HDAC2-AS2	101927768
VSTM4	196740
TCF7L1	83439
CHD2	1106
MMP15	4324
IGHV1-46	28465
CBR1	873
ATL2	64225
CDK3	1018
CPSF4	10898
HDC	3067
STEAP4	79689
PCDH17	27253
WASHC3	51019
CEP44	80817
FRS2	10818
TBX19	9095
ZNF140	7699
NUF2	83540
PPP1R12B	4660
SOWAHC	65124
MICAL3	57553
SH3BP5L	80851
TNXB	7148
ZNF888	388559
MAGIX	79917
TSIX	9383
CCDC127	133957
IGHV3-53	28420
GINS1	9837
REPIN1	29803
POLR3A	11128
TMEM161A	54929
FBXL17	64839
ITGB4	3691
PRKG1	5592
ENAM	10117
MXRA5	25878
CEBPA-DT	80054
IGKV2-28	28921
TRIM36	55521
LINC00309	150992
KREMEN1	83999
ZNF347	84671
RING1	6015
ARHGEF39	84904
SMN1	6606
IGHV3-11	28450
ACSF3	197322
ENKD1	84080
MSANTD3	91283
FLYWCH2	114984
SBF1	6305
GLE1	2733
ESR2	2100
PSMG3-AS1	114796
NPIPB15	440348
CTDP1	9150
ZSWIM9	374920
PLA1A	51365
DNAJC12	56521
COL16A1	1307
SNAI2	6591
L1TD1	54596
SLC35A3	23443
TRAPPC13	80006
MCM10	55388
CCDC28A	25901
CC2D1B	200014
ZG16B	124220
HOMER2	9455
TMEM54	113452
CD1A	909
EMID1	129080
IGHV7-4-1	57289
NLRX1	79671
RTN4IP1	84816
SDHAF2	54949
ZNF518B	85460
IGKV2D-28	28883
SNCG	6623
RAMP3	10268
FBN2	2201
SLC6A12	6539
LRRC37B	114659
WDPCP	51057
ZNF597	146434
TMEM97	27346
